Unnamed: 0,company,department,employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor,bonus_adicional
2838,Cheerper,Support,34,37,29,8,40000.0,17638.56964058919,3,0.0,1.0,0.446813468039742,333.3333333333333
2839,Glasses,AI,40,39,34,5,81028.81915323091,24620.928467048878,1,0.4087121222916156,0.5364252283777169,0.0546430934379347,675.2401596102576
2840,Cheerper,Support,30,43,40,3,75176.554727751,11386.490882415794,4,0.0429525122188598,1.0,0.0,626.471289397925
2841,Pear,AI,29,45,42,3,65114.48500923306,22989.98032059175,1,0.0,0.0885089211132234,1.0,542.6207084102756
2842,Cheerper,Support,30,43,38,5,81634.8551119619,11913.51394208962,3,0.0984751337906093,0.7335589322154334,0.1680534912215747,680.2904592663491
2843,Cheerper,Support,12,35,29,6,75508.31029704903,15317.03160093654,4,0.2545207265561679,0.4260322578329667,0.319606328264887,629.2359191420752
2844,Pear,Sales,31,30,22,5,98248.6471229101,17139.460567921124,3,0.8959437778771677,0.0,0.1453505697723958,818.7387260242508
2845,Cheerper,BigData,50,37,31,6,68744.49149655082,18635.52811860401,2,0.1597656237847448,1.0,0.0,572.8707624712569
2846,Glasses,AI,42,37,32,5,86473.10604542866,18377.75281188373,3,0.5029801885391476,0.6067381152307001,0.0,720.6092170452389
2847,Pear,AI,1,41,36,5,93724.65634346264,15395.440159082653,2,0.1797166952416914,0.0,0.968521001665064,781.0388028621887
2848,Pear,Design,51,44,41,3,90635.70690602263,13017.86796991912,5,1.0,0.0,0.6176683712927543,755.2975575501887
2849,Glasses,BigData,35,46,44,2,74241.29532641375,20293.916469884312,2,0.0,0.5204732460108634,0.7060688425984671,618.6774610534479
2850,Glasses,Search Engine,1,32,27,5,107853.17042483392,22051.059644775185,2,0.2274749915957337,0.3057519151593364,0.4665080276248866,898.7764202069494
2851,Pear,Sales,14,30,22,7,112712.90374853132,22545.72173809741,2,1.0,0.0215519279002562,0.0,939.2741979044276
2852,Glasses,AI,59,30,22,5,51487.97809023886,19542.41201404595,4,0.3685516184143964,0.2633148062801015,0.3682531206677466,429.0664840853239
2853,Cheerper,Support,23,30,22,9,40000.0,18966.18050768777,4,0.0304715567151507,1.0,0.0,333.3333333333333
2854,Pear,AI,57,30,30,1,61845.57733246889,14712.911536700449,4,0.2253202739153545,0.0,1.0,515.3798111039074
2855,Pear,Design,43,35,31,4,75286.48354591751,18296.53143906178,2,0.2666102418902496,0.0434192094699676,0.6898368250703515,627.3873628826459
2856,Pear,Sales,1,31,23,7,124098.80958761064,24792.91,1,1.0,0.0,0.0326472397950815,1034.156746563422
2857,Glasses,Design,42,44,37,8,55588.90883072882,22460.1048932852,1,0.0,0.2741828938044416,0.8867726094272128,463.2409069227402
2858,Glasses,AI,62,49,48,3,98877.64134787548,9000.0,4,0.7093711810197791,0.1883892862277048,0.1023698219051921,823.980344565629
2859,Glasses,Search Engine,15,35,31,3,83167.3594997457,14106.096474831264,3,0.0,0.3925901095228575,0.6297705181369977,693.0613291645476
2860,Pear,Design,8,33,27,7,84615.88598342524,24792.91,1,0.267164239602011,0.0,0.936929438102422,705.1323831952103
2861,Cheerper,Support,80,30,23,7,40000.0,13870.155725918954,4,0.0,1.0,0.4613941047394636,333.3333333333333
2862,Glasses,Search Engine,49,47,48,1,102005.27239983034,16876.394130533987,4,0.503131063130309,0.2684564444595985,0.2280717211978972,850.043936665253
2863,Cheerper,BigData,16,30,22,9,80744.98786246768,13883.416960247723,5,0.7036968561652373,0.3412002228712602,0.0,672.8748988538973
2864,Pear,Sales,17,49,48,1,125501.47710519066,22427.179040541843,1,0.3888064129478718,0.0,0.8450081106809653,1045.8456425432555
2865,Glasses,BigData,75,47,48,1,72463.10479719022,19075.428078057463,4,0.0296842370930697,0.715995747196874,0.2546651822142445,603.8592066432518
2866,Cheerper,Support,69,35,29,6,45494.78662498791,18097.03429167797,3,0.0,1.0,0.0,379.12322187489923
2867,Cheerper,BigData,44,38,30,8,57388.838384301176,22277.271013878344,1,0.0,1.0,0.0,478.2403198691765
2868,Cheerper,BigData,64,49,46,4,61389.04582696676,14318.057901520277,3,0.0463123685646059,0.5430922728829246,0.4103537264278842,511.57538189138967
2869,Pear,Sales,18,35,31,4,82610.46725106201,17234.578185065842,2,0.2684479224860817,0.0,0.9199440897719564,688.4205604255168
2870,Pear,Sales,47,38,36,3,126726.7192426282,12262.339979096118,4,1.0,0.0,0.0,1056.0559936885684
2871,Cheerper,Support,38,39,35,4,44663.88663360061,14962.597135003149,3,0.0,0.2756911900713416,1.0,372.1990552800051
2872,Cheerper,Support,19,33,25,8,49785.77248905593,24109.78985782009,2,0.0,0.915055955428967,0.2717879579825998,414.88143740879946
2873,Glasses,AI,54,41,34,6,46635.14913696978,22387.30643055675,1,0.0,0.3737372823532147,0.8405090425227417,388.62624280808154
2874,Cheerper,BigData,1,47,42,4,118451.32479038012,12499.629898487958,3,0.4710783498516903,0.2144086105561233,0.3146132144418483,987.0943732531678
2875,Glasses,Search Engine,28,41,36,5,91823.98507250698,18992.47686575277,1,0.2441775738986936,0.6510084070017863,0.1048605687365993,765.1998756042249
2876,Glasses,Search Engine,12,31,22,9,91583.77483796907,17549.973441678794,2,0.7112816360455192,0.6974590542561178,0.0,763.1981236497423
2877,Glasses,AI,34,41,40,1,129283.41664286568,20301.710996048627,4,1.0,0.4871031715730304,0.0,1077.361805357214
2878,Glasses,BigData,37,39,34,5,78081.7712107421,19750.674392975925,4,0.4028320751405185,0.4232595324895398,0.1740850838465906,650.6814267561841
2879,Glasses,Search Engine,36,44,40,4,92692.01324402302,20789.69885535369,2,0.2725331561176136,0.045912941332364,0.6818257601619018,772.4334437001918
2880,Cheerper,BigData,26,30,22,7,74031.8704200084,21131.088452438988,3,0.3960464182324781,0.6865858383207111,0.0,616.93225350007
2881,Glasses,Search Engine,61,49,47,4,57294.45875453016,24670.220701969884,1,0.0366602376901444,0.5159496811979485,0.4472184093766109,477.45382295441806
2882,Glasses,AI,1,32,26,5,129807.91547926466,13843.581590746138,3,0.8727537193882728,0.3214045879276553,0.0,1081.7326289938721
2883,Glasses,AI,57,42,39,3,65502.68202577793,17765.316215712104,3,0.2843300359263498,0.2350758846112303,0.4804268041013324,545.8556835481495
2884,Pear,Sales,32,40,39,1,99466.16963723698,12275.897714277316,4,0.8467449360597719,0.0,0.890003557613336,828.8847469769748
2885,Cheerper,Support,1,40,33,7,108866.38533874298,23086.36913878983,1,0.1702438864403133,1.0,0.0,907.2198778228582
2886,Glasses,BigData,80,30,25,2,40000.0,24792.91,1,0.0,0.8276272539232292,1.0,333.3333333333333
2887,Glasses,Search Engine,58,47,46,1,60149.83194943218,13776.836049214397,3,0.0,0.0962189205800568,1.0,501.2485995786015
2888,Glasses,AI,22,32,28,4,73054.10863105013,19383.602862610715,2,0.1347514600014173,0.0212277438337253,0.8443538054518049,608.7842385920844
2889,Glasses,Search Engine,23,30,22,9,62863.680522677154,22780.54390257596,2,0.1816343639809949,0.665082179376901,0.1533911370600843,523.864004355643
2890,Glasses,BigData,42,43,38,5,43711.43863288717,23459.022135652904,1,0.0,0.7376572713093847,0.8989721760170704,364.2619886073931
2891,Glasses,Search Engine,14,39,35,4,95277.31953818626,16062.31389362839,3,0.2383458498075606,0.3337383719107792,0.4277403685544223,793.9776628182188
2892,Glasses,AI,7,38,32,6,107255.06977600972,18196.9494393966,1,0.5273365095315853,0.3180715012225945,0.1540522533542356,893.7922481334144
2893,Glasses,Search Engine,1,37,28,9,111175.26849122082,24792.91,1,0.4258418671888251,0.5567662821405583,0.0174884635981765,926.4605707601736
2894,Cheerper,Search Engine,1,37,31,6,101413.71923301162,13141.70648637017,2,0.3412967310469716,0.4746710066820248,0.1841815827031513,845.1143269417636
2895,Cheerper,Support,60,36,31,5,40000.0,9000.0,5,0.1996439125205313,0.8965191067354097,0.0,333.3333333333333
2896,Pear,AI,58,38,39,1,40000.0,24792.91,1,0.0,0.0,1.0,333.3333333333333
2897,Glasses,AI,67,38,35,3,54204.50796339801,14501.41767477524,3,0.104298833774121,0.4546083722570384,0.4410997077897929,451.7042330283168
2898,Cheerper,Support,62,49,48,2,41941.67090321878,14500.33234445643,2,0.0,1.0,0.2967287833049689,349.51392419348986
2899,Glasses,Search Engine,48,45,41,4,89817.00137206353,19185.190790184944,2,0.4732941732597129,0.3065737027297814,0.21998057864054,748.4750114338627
2900,Cheerper,Support,20,42,39,3,78666.7235855955,20461.933585623967,3,0.0,0.8715830288813455,0.3114776785651189,655.5560298799625
2901,Cheerper,Support,32,42,36,5,60288.982194430806,20003.865453160743,1,0.0,1.0,0.2857156178250092,502.4081849535901
2902,Glasses,BigData,40,31,22,9,62512.61407576922,14922.20786840477,4,0.5595725503753062,0.7092620710623164,0.0,520.9384506314102
2903,Cheerper,BigData,39,31,27,4,73585.20012441263,18884.63436179092,2,0.0999509624907531,1.0,0.0,613.2100010367719
2904,Glasses,Search Engine,51,40,41,1,58001.58092806149,13469.831246739845,5,0.1202231941935185,0.0,0.9192596842171868,483.3465077338458
2905,Glasses,BigData,1,34,31,2,103485.827278079,24792.91,1,0.0,0.5029423811695051,0.63136688138381,862.3818939839917
2906,Cheerper,Support,55,35,27,8,56065.14881983283,19229.26212493085,3,0.090037009081349,1.0,0.0,467.2095734986069
2907,Cheerper,Support,44,41,39,2,59985.64328941052,24792.91,2,0.0,0.9086871219895454,0.2901537713734268,499.88036074508767
2908,Pear,Design,38,40,37,3,87914.13054767718,16539.111033038243,3,0.6586245022247895,0.0,0.7610500323479552,732.6177545639765
2909,Cheerper,Support,76,30,22,9,40000.0,24792.91,2,0.0,1.0,0.1544764632712223,333.3333333333333
2910,Pear,Design,44,30,22,5,56071.60615727343,24792.91,1,0.2399695563698253,0.020233471152135,0.7399366943454455,467.2633846439453
2911,Cheerper,Support,40,45,38,6,40000.0,15921.91510812041,1,0.0,1.0,0.6486273343055997,333.3333333333333
2912,Cheerper,Support,80,44,40,4,40000.0,16308.90795228488,2,0.0,0.9494739023897284,0.6567696583395081,333.3333333333333
2913,Cheerper,Support,26,40,34,6,55083.071057033885,23708.102236050647,1,0.0,0.9941320008842004,0.2869294812334328,459.02559214194906
2914,Glasses,Design,71,44,42,2,99713.03650254763,13152.464973770268,4,1.0,0.0,0.0609612650574328,830.9419708545637
2915,Cheerper,BigData,10,30,22,9,65307.17955599405,20846.299028017434,2,0.2281982675797534,0.8178594304696247,0.0,544.2264962999504
2916,Cheerper,BigData,44,35,33,2,67086.71369042504,22872.360619998937,2,0.0147001300130073,0.6686217747902905,0.3169809125073483,559.0559474202087
2917,Pear,Design,6,35,30,5,78531.89683415812,22169.7169873239,1,0.0,0.0361148129837708,1.0,654.4324736179843
2918,Glasses,Search Engine,40,46,40,7,81645.23773170973,18325.593709094886,3,0.2218278933431141,0.7283520466517781,0.0499742041326867,680.376981097581
2919,Glasses,Design,35,36,28,8,66775.98145940148,17976.98499755753,1,0.1003982165295349,0.2625982745956756,0.6366645993094087,556.466512161679
2920,Cheerper,BigData,1,36,29,8,111570.49552193724,21395.58590138934,2,0.7400846320816491,0.7364344566964337,0.0,929.754129349477
2921,Glasses,Search Engine,46,41,37,4,67607.54435535563,23894.23865558308,1,0.0,0.6494149357424486,0.4816272816414977,563.3962029612969
2922,Glasses,AI,72,42,37,5,59220.2812759265,12474.398285971109,3,0.2120147964520532,0.1899098055916287,0.5981610271764053,493.5023439660542
2923,Cheerper,Search Engine,8,37,29,8,104740.46986572797,17201.78406167256,3,0.5166353699125381,0.4044250125451354,0.0792735839198154,872.8372488810664
2924,Glasses,Sales,1,30,22,9,153000.0,18800.75575944236,1,1.0,0.1368500798533432,0.0,1275.0
2925,Glasses,Search Engine,14,48,44,3,127428.08355325925,21390.990041594985,1,0.6301627321831711,0.2661848543780139,0.1038309166734312,1061.9006962771605
2926,Cheerper,Search Engine,10,37,28,8,86143.63776437241,15710.99849003299,3,0.3044014541637125,0.6492658934001624,0.0465989765039816,717.8636480364368
2927,Glasses,Search Engine,57,41,36,4,66960.96001257004,18173.749090497924,3,0.0,0.5021688077428766,0.5603750506937649,558.0080001047503
2928,Glasses,BigData,48,37,31,6,48606.7285119293,17458.693219031302,4,0.2337608231623218,0.6680464925988379,0.0982484458201017,405.0560709327442
2929,Cheerper,Support,24,33,25,8,58701.58326610131,17013.267952799448,3,0.0547797019850008,0.7895445118397321,0.1559361431798588,489.1798605508443
2930,Glasses,Search Engine,1,30,22,9,150802.09924383677,22406.496718467013,2,1.0,0.5477383086894458,0.0,1256.6841603653065
2931,Cheerper,BigData,32,30,22,8,64854.86735674444,17748.97985738155,2,0.3579855841344326,1.0,0.0,540.4572279728703
2932,Cheerper,BigData,47,43,40,3,64955.76120606728,15547.400708386416,3,0.0,0.990968325683107,0.2018736073826222,541.2980100505607
2933,Glasses,Search Engine,6,33,24,9,99790.25549558934,24792.91,1,0.4180571899568088,0.9138004204683026,0.0,831.5854624632447
2934,Pear,Design,36,49,48,1,111291.09153282306,22034.86365047999,2,0.3206237419278418,0.0,0.8525369477922571,927.4257627735255
2935,Glasses,Search Engine,50,34,29,4,87617.35831625799,16592.869534691712,4,0.8113762219043659,0.627583196795675,0.0,730.1446526354833
2936,Glasses,Design,42,40,35,5,104606.34569668709,24792.91,1,0.8389395316046477,0.0720021710036567,0.0891443157464829,871.7195474723925
2937,Glasses,BigData,1,30,22,6,109673.52031095256,23000.083191404898,3,0.2055972138978339,0.6172364036401614,0.1772198988845499,913.9460025912714
2938,Cheerper,Support,23,36,29,8,82247.78840463633,17915.366363027333,3,0.2177116146541497,1.0,0.0,685.3982367053028
2939,Glasses,Search Engine,59,39,39,1,54839.9165546962,21539.61539672324,3,0.0,0.3519104649036219,0.8943110957498202,456.9993046224684
2940,Cheerper,Search Engine,15,42,35,7,84396.45627789016,14625.248732840628,2,0.1181143515306393,0.4362895529142159,0.44502068982771,703.3038023157513
2941,Glasses,Design,1,36,31,5,146885.69525135125,24242.149827141257,1,1.0,0.0,0.2173899889976263,1224.0474604279273
2942,Glasses,AI,77,47,46,1,82650.4937435098,9000.0,5,0.5772659008645843,0.2504421243295626,0.1724314886254281,688.7541145292483
2943,Glasses,AI,59,45,46,1,75382.58643185685,12181.706304653437,4,0.165933604328525,0.0,0.9766944488684076,628.1882202654738
2944,Pear,Sales,15,33,28,5,120783.643584082,24331.75407021179,3,1.0,0.0,0.2081470112455037,1006.5303632006835
2945,Glasses,AI,1,40,40,1,111213.93903738604,24792.91,1,0.0,0.0025725221392601,1.0,926.7828253115504
2946,Glasses,Search Engine,44,35,33,2,73775.97470650412,24086.93354376305,3,0.1216689041884799,0.3028141054253567,0.5753345791401852,614.7997892208676
2947,Cheerper,Support,35,49,48,3,90053.23922316125,24792.91,2,0.0,0.5825008360313347,0.4954072080175841,750.4436601930105
2948,Glasses,AI,71,47,45,2,78722.56689292337,13914.747359022937,3,0.4071348146784965,0.147214652332931,0.4455278817373619,656.0213907743614
2949,Pear,Design,2,30,22,8,111456.62923107715,15083.784531824997,4,1.0,0.0,0.0,928.8052435923097
2950,Glasses,Search Engine,71,30,22,8,40000.0,19906.345458938675,2,0.2502725328938401,1.0,0.0,333.3333333333333
2951,Pear,Sales,14,30,25,5,119099.04492459896,22106.384117459904,1,0.92247008927121,0.0,0.4963972270381686,992.4920410383247
2952,Glasses,AI,5,37,31,6,123877.77094909814,15663.48087113902,3,0.7937997499142131,0.3738054503833392,0.0,1032.3147579091512
2953,Glasses,AI,9,40,34,6,94412.69972085123,16218.74348701707,2,0.5983154513805753,0.0,0.6162964748591504,786.7724976737603
2954,Glasses,AI,12,35,28,7,87032.6295650939,14403.059898557673,3,0.3608878903295502,0.1889799335079913,0.4503903716754611,725.2719130424492
2955,Glasses,Design,33,32,25,7,71606.68535491732,22760.15865770078,1,0.1077749356190939,0.4027660681165723,0.4896626012201404,596.7223779576444
2956,Glasses,AI,48,43,41,3,112126.3327237176,15958.859337069787,2,0.8061794711324151,0.4387174131739834,0.0,934.38610603098
2957,Cheerper,Support,1,33,24,9,57015.9698806873,17928.629315992457,2,0.0,1.0,0.3104237725473539,475.1330823390608
2958,Glasses,AI,1,30,22,9,107070.8798091752,21184.54380149543,1,0.3851918859494888,0.2292229255051999,0.3859244703917778,892.2573317431267
2959,Pear,Sales,16,49,48,1,120796.94764955388,21200.29021620536,1,0.3264604658262529,0.0,0.9695652017119574,1006.6412304129491
2960,Cheerper,Support,26,37,37,1,89985.04341607104,9000.0,5,0.3897569991207569,0.3522117323111315,0.2580844777944264,749.875361800592
2961,Glasses,Search Engine,49,49,48,1,80537.0450953086,18348.79546172592,2,0.0,0.4058803412319125,0.8119228889526071,671.142042460905
2962,Glasses,Search Engine,26,30,24,4,93668.23444959988,23990.233021753316,3,0.5811891815508001,0.3245675215620711,0.0938280825182094,780.5686204133325
2963,Cheerper,Support,2,36,34,2,94865.56088391675,15711.287292663808,5,0.1604682848361706,0.1984682359750421,0.6416531069964531,790.5463406993063
2964,Glasses,Search Engine,73,30,24,5,40000.0,18886.46868420124,3,0.2090176197887786,0.4218956346419903,0.3695324944043981,333.3333333333333
2965,Pear,Sales,40,38,35,3,118141.48819664288,11562.67955887528,4,1.0,0.0,0.2500642058487877,984.5124016386908
2966,Cheerper,Support,14,34,24,9,62640.05065747735,16419.81079742257,3,0.0520425330698865,1.0,0.0,522.0004221456446
2967,Glasses,Search Engine,30,30,22,7,79266.19032895842,20706.11728062284,3,0.4885416783149258,0.4495436675088399,0.0618503509792885,660.5515860746535
2968,Glasses,AI,1,43,40,2,109991.54405919986,23848.8508635368,2,0.1956372768600112,0.1167831411827918,0.687670549466757,916.5962004933323
2969,Pear,Sales,6,30,22,7,138163.25872894985,24037.718242376795,1,1.0,0.0446791115715337,0.0,1151.3604894079156
2970,Cheerper,Support,65,34,28,7,40000.0,9000.0,5,0.0,1.0,0.0,333.3333333333333
2971,Cheerper,Support,1,30,22,9,93837.84912050216,12123.129252839242,4,0.5479336500785097,1.0,0.0,781.9820760041847
2972,Pear,Sales,23,36,35,1,100515.20876419844,24792.63909125248,2,0.4954387593339691,0.0,0.8994260123683899,837.6267397016537
2973,Glasses,Design,4,32,24,8,107025.65171680738,16556.798313321713,2,0.59967388035072,0.3185116649532588,0.0820110844393138,891.8804309733949
2974,Glasses,Search Engine,26,38,34,3,94591.22340137792,12556.497622440036,4,0.4457171299809151,0.0,0.6658095337533844,788.2601950114827
2975,Glasses,AI,21,36,33,3,79246.29493412295,12305.884616795476,5,0.2587598700883302,0.0,0.922578065414062,660.3857911176914
2976,Pear,Sales,63,37,35,2,69395.09497096528,21729.8377266893,3,0.4639085760673978,0.0,1.0,578.2924580913774
2977,Glasses,AI,24,39,37,2,122160.4129402018,16872.121951206835,2,0.4916710709293753,0.4703938893733768,0.0385439034590118,1018.0034411683483
2978,Glasses,BigData,56,35,32,4,40000.0,20181.83662001004,3,0.0,0.5789587805902421,0.8210500115817957,333.3333333333333
2979,Cheerper,Support,14,37,32,5,94897.02305009095,24792.91,2,0.1922998794222834,0.6629640404009127,0.1445087302224956,790.8085254174247
2980,Cheerper,Search Engine,80,49,48,3,64305.269152681125,19937.98316666664,2,0.0,0.6610497485152275,0.377426250713872,535.8772429390094
2981,Pear,Design,15,33,30,3,119734.10121084118,15742.488799297018,3,0.8941174799399652,0.0448128170295434,0.0611903250813942,997.7841767570098
2982,Pear,Sales,54,46,42,4,102450.7131959438,12797.9334247138,3,0.8681930874621506,0.0,0.7560278911574552,853.7559432995317
2983,Glasses,Search Engine,75,43,43,1,65997.93459331333,9673.591886462911,5,0.3860901994799528,0.0,0.707016740147539,549.9827882776111
2984,Cheerper,Support,59,47,45,2,54202.52729557135,24792.91,1,0.0,0.9897209476678812,0.5912767277769575,451.68772746309463
2985,Glasses,Search Engine,47,39,34,5,69922.49071000243,14052.601619046054,3,0.118357350039035,0.4771765546716896,0.404180446042577,582.6874225833536
2986,Pear,Design,1,30,22,5,93055.34812445204,18300.653979865438,2,0.1171340226103814,0.0,1.0,775.4612343704338
2987,Glasses,AI,2,30,22,8,93971.80870611804,13283.376955863034,3,0.517172476927761,0.4308305304222607,0.0518497938333745,783.098405884317
2988,Glasses,Search Engine,31,41,39,2,90656.75875479712,17679.624742537228,2,0.0,0.4949879821028876,0.565781869528243,755.4729896233093
2989,Glasses,Design,38,46,43,2,107089.61081820496,11780.051715434634,3,0.5202087561155982,0.0,0.6553227624470106,892.4134234850413
2990,Pear,Sales,50,37,33,4,74647.51662137799,19734.812587500157,2,0.4788463506178452,0.0,0.9509069238623732,622.0626385114832
2991,Cheerper,BigData,21,49,42,9,81870.42522676858,16120.978274589395,1,0.0598207215845565,0.7025631788013125,0.2376191915455074,682.2535435564049
2992,Cheerper,Support,3,40,35,5,101737.72618764293,24792.91,1,0.02965133672203,0.998876468525173,0.0,847.8143848970244
2993,Pear,Sales,45,43,43,1,97373.74426094504,21983.568724961788,1,0.026779444542501,0.1801540932701509,0.7933841033242857,811.4478688412087
2994,Cheerper,BigData,1,30,22,9,102563.84375514412,22676.14894278981,2,0.4231212051161679,0.8732492546645305,0.0,854.6986979595343
2995,Glasses,AI,14,41,35,5,102536.43100630288,16201.27884490874,2,0.5094257738757827,0.3340416981884638,0.1569638617630468,854.4702583858574
2996,Cheerper,BigData,22,38,32,6,90605.12494341085,9000.0,5,0.4893450337560256,0.428084519851666,0.0828568573024856,755.0427078617571
2997,Cheerper,Support,44,38,32,6,66917.30859541077,11337.793150530915,4,0.1766641357200604,0.7578504565195379,0.0651588466903572,557.6442382950897
2998,Glasses,AI,15,30,22,9,60463.7679832928,14927.12297927956,3,0.3137855697040058,0.049098512488528,0.6370495598156274,503.8647331941067
2999,Glasses,Design,51,33,22,9,42531.2031191675,24792.91,1,0.0087726141956314,0.613543145832348,0.3780870921095955,354.4266926597292
3000,Glasses,AI,38,39,31,7,87576.9147117143,24792.91,1,0.4746994242408873,0.8069515402012034,0.0,729.8076225976192
3001,Glasses,Search Engine,25,44,43,1,88952.59458453047,22683.74372458661,1,0.0,0.2980841610008135,0.863116646866884,741.271621537754
3002,Cheerper,BigData,29,38,27,9,98320.24869927608,17502.52730051608,2,0.6596887279836916,0.9565197326977132,0.0,819.3354058273007
3003,Pear,Sales,14,38,34,4,116858.6381873131,24792.91,1,0.9605608925336528,0.0,0.6227429237732094,973.8219848942759
3004,Glasses,AI,30,30,22,6,80481.62040125551,19914.0678613979,2,0.5692061301197002,0.1382667087322174,0.2924971968568062,670.6801700104626
3005,Pear,Design,28,41,36,5,99453.2037511779,19725.535652782288,2,0.6481024379424499,0.2616143125565985,0.0901980134022321,828.7766979264826
3006,Glasses,Search Engine,27,30,22,8,67828.02465707806,19760.313020358502,3,0.5680126302895858,0.5228587533912648,0.0,565.2335388089838
3007,Pear,AI,46,41,39,2,66532.45694818253,19269.970248491507,3,0.2508350403383727,0.0,0.774020196253971,554.4371412348545
3008,Cheerper,AI,12,33,24,9,100970.46995780007,24792.91,1,0.4983812863943268,0.6882357288921015,0.0,841.4205829816674
3009,Cheerper,Search Engine,36,45,39,7,83478.51666012098,13536.424164471193,3,0.5391643006719337,0.575924969975021,0.0,695.6543055010083
3010,Glasses,AI,1,35,27,8,141814.62810811197,16105.683619156884,4,1.0,0.39683467901948,0.0,1181.7885675675998
3011,Pear,Design,20,37,34,3,100221.36785628417,22784.53442003301,2,0.4770523112668841,0.224208372236257,0.2987924499801739,835.1780654690348
3012,Glasses,AI,44,44,41,3,95822.03560498814,18143.856844204587,3,0.4940446407549966,0.452926909402841,0.0533847916820259,798.5169633749011
3013,Pear,Design,19,30,26,4,90979.06399814306,18952.14597587738,3,0.6245537197681165,0.0,0.6424290124834964,758.1588666511922
3014,Cheerper,Support,79,46,46,1,50628.86806809384,11552.816132710712,4,0.0,0.9544431351205108,0.2344145909015222,421.90723390078205
3015,Glasses,AI,55,40,32,7,79968.81360910095,19397.12145934569,1,0.2951960898089234,0.5857508842928157,0.1189874351213688,666.4067800758413
3016,Glasses,AI,34,41,35,6,62408.70858687116,24792.91,1,0.0,0.5019188615085688,0.9203307222293178,520.0725715572597
3017,Cheerper,Search Engine,15,44,41,2,123584.4911078312,9762.251507561768,5,0.6675545554439708,0.2848303391538502,0.0483126834415628,1029.8707592319267
3018,Cheerper,Search Engine,28,30,22,5,113330.90601634486,16288.417320337794,4,1.0,0.6337060194860538,0.0,944.424216802874
3019,Cheerper,Support,6,30,22,7,47192.04020938549,11215.428519714827,4,0.0,0.8708298498527585,0.1653847248941845,393.26700174487905
3020,Glasses,AI,13,36,32,4,99628.97259772244,18138.65266502758,2,0.3098327687962346,0.2028613544574616,0.4870126375167937,830.2414383143538
3021,Glasses,Search Engine,21,42,39,3,85147.05763105993,23502.97491078933,1,0.0,0.3191420948265938,0.7478338968547473,709.5588135921661
3022,Pear,Design,25,39,36,3,107046.59503100348,17735.56766732277,3,0.696812840174754,0.0,0.3544611233024817,892.0549585916957
3023,Glasses,Search Engine,72,44,40,4,47177.55023517623,11799.280665344888,3,0.2443800868005494,0.1388846358561031,0.6165912099794196,393.14625195980193
3024,Glasses,Design,1,42,37,6,153000.0,20265.41771495966,2,1.0,0.0113659837448017,0.0,1275.0
3025,Glasses,Search Engine,44,30,25,2,55345.41813752992,20873.960626016396,4,0.1809306450139961,0.0822586460782536,0.7361910426243607,461.21181781274936
3026,Cheerper,BigData,36,35,31,4,40678.36755365319,22514.90260556892,1,0.0,0.803875227706762,0.7409788247129628,338.9863962804432
3027,Cheerper,BigData,36,38,35,2,85728.49682203814,11494.532043087796,4,0.3472057129809582,0.5127759077821834,0.1400527515361886,714.4041401836512
3028,Pear,AI,14,31,28,3,43412.98175080597,23240.925830838933,1,0.0,0.2890115755126359,1.0,361.7748479233831
3029,Glasses,AI,14,30,22,6,65347.53444081936,24792.91,2,0.4166997562028347,0.1563451231884824,0.4268400398683909,544.562787006828
3030,Cheerper,BigData,65,37,32,5,68657.5424664453,10104.5794603149,5,0.5273637841958211,0.9835541526283988,0.0,572.1461872203776
3031,Glasses,Search Engine,49,37,34,3,64785.51144412997,24792.91,2,0.0,0.4542655141051954,0.5939934950612289,539.8792620344165
3032,Glasses,AI,34,40,37,3,92180.71890246846,18628.469413361767,1,0.1446448668968243,0.741892793113817,0.1135789965239582,768.1726575205706
3033,Glasses,AI,53,32,29,3,61713.20485565922,18353.70411475482,4,0.2780392531592918,0.0348108458253413,0.6871984340900132,514.2767071304935
3034,Cheerper,BigData,34,45,42,3,87160.43167353034,15771.192801969695,3,0.3175235534524783,0.7604465480126256,0.0,726.3369306127529
3035,Glasses,AI,17,35,37,1,96679.09926215353,24792.91,1,0.0,0.3730516574371184,0.9025871567215668,805.659160517946
3036,Glasses,AI,44,40,33,7,63173.30256517307,15397.62281933822,2,0.0374408815657228,0.4916334731565798,0.4710619711773122,526.444188043109
3037,Cheerper,Support,19,43,32,9,47363.46415643106,9236.719449141514,3,0.0,1.0,0.0,394.6955346369255
3038,Pear,AI,42,36,36,1,65970.89924382023,18684.529551722728,3,0.2675662928807096,0.0,1.0,549.7574936985019
3039,Glasses,Search Engine,80,45,42,3,41509.30533716807,9000.0,5,0.3010718572740978,0.4015060362653372,0.2975878568727507,345.9108778097339
3040,Cheerper,Support,30,35,27,8,41645.111891056535,12768.421458821897,3,0.0,0.9611217681345068,0.2876556042230126,347.04259909213783
3041,Glasses,AI,1,40,34,6,96183.93867362144,24019.36312814881,1,0.0768779849382215,0.3168511508158501,0.605539790427124,801.5328222801786
3042,Cheerper,BigData,1,30,22,8,110948.11221270278,18646.40592323448,2,0.557766472691146,0.8702110006380508,0.0,924.5676017725232
