Unnamed: 0,company,department,employee_id,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,contractor,rango_edad
2979,Cheerper,Support,14,37,32,5,94897.02305009095,24792.91,2,0.1922998794222834,0.6629640404009127,0.1445087302224956,31-40
2980,Cheerper,Search Engine,80,49,48,3,64305.269152681125,19937.98316666664,2,0.0,0.6610497485152275,0.377426250713872,41-50
2981,Pear,Design,15,33,30,3,119734.10121084118,15742.488799297018,3,0.8941174799399652,0.0448128170295434,0.0611903250813942,31-40
2982,Pear,Sales,54,46,42,4,102450.7131959438,12797.9334247138,3,0.8681930874621506,0.0,0.7560278911574552,41-50
2983,Glasses,Search Engine,75,43,43,1,65997.93459331333,9673.591886462911,5,0.3860901994799528,0.0,0.707016740147539,41-50
2984,Cheerper,Support,59,47,45,2,54202.52729557135,24792.91,1,0.0,0.9897209476678812,0.5912767277769575,41-50
2985,Glasses,Search Engine,47,39,34,5,69922.49071000243,14052.601619046054,3,0.118357350039035,0.4771765546716896,0.404180446042577,31-40
2986,Pear,Design,1,30,22,5,93055.34812445204,18300.653979865438,2,0.1171340226103814,0.0,1.0,21-30
2987,Glasses,AI,2,30,22,8,93971.80870611804,13283.376955863034,3,0.517172476927761,0.4308305304222607,0.0518497938333745,21-30
2988,Glasses,Search Engine,31,41,39,2,90656.75875479712,17679.624742537228,2,0.0,0.4949879821028876,0.565781869528243,41-50
2989,Glasses,Design,38,46,43,2,107089.61081820496,11780.051715434634,3,0.5202087561155982,0.0,0.6553227624470106,41-50
2990,Pear,Sales,50,37,33,4,74647.51662137799,19734.812587500157,2,0.4788463506178452,0.0,0.9509069238623732,31-40
2991,Cheerper,BigData,21,49,42,9,81870.42522676858,16120.978274589395,1,0.0598207215845565,0.7025631788013125,0.2376191915455074,41-50
2992,Cheerper,Support,3,40,35,5,101737.72618764293,24792.91,1,0.02965133672203,0.998876468525173,0.0,31-40
2993,Pear,Sales,45,43,43,1,97373.74426094504,21983.568724961788,1,0.026779444542501,0.1801540932701509,0.7933841033242857,41-50
2994,Cheerper,BigData,1,30,22,9,102563.84375514412,22676.14894278981,2,0.4231212051161679,0.8732492546645305,0.0,21-30
2995,Glasses,AI,14,41,35,5,102536.43100630288,16201.27884490874,2,0.5094257738757827,0.3340416981884638,0.1569638617630468,41-50
2996,Cheerper,BigData,22,38,32,6,90605.12494341085,9000.0,5,0.4893450337560256,0.428084519851666,0.0828568573024856,31-40
2997,Cheerper,Support,44,38,32,6,66917.30859541077,11337.793150530915,4,0.1766641357200604,0.7578504565195379,0.0651588466903572,31-40
2998,Glasses,AI,15,30,22,9,60463.7679832928,14927.12297927956,3,0.3137855697040058,0.049098512488528,0.6370495598156274,21-30
2999,Glasses,Design,51,33,22,9,42531.2031191675,24792.91,1,0.0087726141956314,0.613543145832348,0.3780870921095955,31-40
3000,Glasses,AI,38,39,31,7,87576.9147117143,24792.91,1,0.4746994242408873,0.8069515402012034,0.0,31-40
3001,Glasses,Search Engine,25,44,43,1,88952.59458453047,22683.74372458661,1,0.0,0.2980841610008135,0.863116646866884,41-50
3002,Cheerper,BigData,29,38,27,9,98320.24869927608,17502.52730051608,2,0.6596887279836916,0.9565197326977132,0.0,31-40
3003,Pear,Sales,14,38,34,4,116858.6381873131,24792.91,1,0.9605608925336528,0.0,0.6227429237732094,31-40
3004,Glasses,AI,30,30,22,6,80481.62040125551,19914.0678613979,2,0.5692061301197002,0.1382667087322174,0.2924971968568062,21-30
3005,Pear,Design,28,41,36,5,99453.2037511779,19725.535652782288,2,0.6481024379424499,0.2616143125565985,0.0901980134022321,41-50
3006,Glasses,Search Engine,27,30,22,8,67828.02465707806,19760.313020358502,3,0.5680126302895858,0.5228587533912648,0.0,21-30
3007,Pear,AI,46,41,39,2,66532.45694818253,19269.970248491507,3,0.2508350403383727,0.0,0.774020196253971,41-50
3008,Cheerper,AI,12,33,24,9,100970.46995780007,24792.91,1,0.4983812863943268,0.6882357288921015,0.0,31-40
3009,Cheerper,Search Engine,36,45,39,7,83478.51666012098,13536.424164471193,3,0.5391643006719337,0.575924969975021,0.0,41-50
3010,Glasses,AI,1,35,27,8,141814.62810811197,16105.683619156884,4,1.0,0.39683467901948,0.0,31-40
3011,Pear,Design,20,37,34,3,100221.36785628417,22784.53442003301,2,0.4770523112668841,0.224208372236257,0.2987924499801739,31-40
3012,Glasses,AI,44,44,41,3,95822.03560498814,18143.856844204587,3,0.4940446407549966,0.452926909402841,0.0533847916820259,41-50
3013,Pear,Design,19,30,26,4,90979.06399814306,18952.14597587738,3,0.6245537197681165,0.0,0.6424290124834964,21-30
3014,Cheerper,Support,79,46,46,1,50628.86806809384,11552.816132710712,4,0.0,0.9544431351205108,0.2344145909015222,41-50
3015,Glasses,AI,55,40,32,7,79968.81360910095,19397.12145934569,1,0.2951960898089234,0.5857508842928157,0.1189874351213688,31-40
3016,Glasses,AI,34,41,35,6,62408.70858687116,24792.91,1,0.0,0.5019188615085688,0.9203307222293178,41-50
3017,Cheerper,Search Engine,15,44,41,2,123584.4911078312,9762.251507561768,5,0.6675545554439708,0.2848303391538502,0.0483126834415628,41-50
3018,Cheerper,Search Engine,28,30,22,5,113330.90601634486,16288.417320337794,4,1.0,0.6337060194860538,0.0,21-30
3019,Cheerper,Support,6,30,22,7,47192.04020938549,11215.428519714827,4,0.0,0.8708298498527585,0.1653847248941845,21-30
3020,Glasses,AI,13,36,32,4,99628.97259772244,18138.65266502758,2,0.3098327687962346,0.2028613544574616,0.4870126375167937,31-40
3021,Glasses,Search Engine,21,42,39,3,85147.05763105993,23502.97491078933,1,0.0,0.3191420948265938,0.7478338968547473,41-50
3022,Pear,Design,25,39,36,3,107046.59503100348,17735.56766732277,3,0.696812840174754,0.0,0.3544611233024817,31-40
3023,Glasses,Search Engine,72,44,40,4,47177.55023517623,11799.280665344888,3,0.2443800868005494,0.1388846358561031,0.6165912099794196,41-50
3024,Glasses,Design,1,42,37,6,153000.0,20265.41771495966,2,1.0,0.0113659837448017,0.0,41-50
3025,Glasses,Search Engine,44,30,25,2,55345.41813752992,20873.960626016396,4,0.1809306450139961,0.0822586460782536,0.7361910426243607,21-30
3026,Cheerper,BigData,36,35,31,4,40678.36755365319,22514.90260556892,1,0.0,0.803875227706762,0.7409788247129628,31-40
3027,Cheerper,BigData,36,38,35,2,85728.49682203814,11494.532043087796,4,0.3472057129809582,0.5127759077821834,0.1400527515361886,31-40
3028,Pear,AI,14,31,28,3,43412.98175080597,23240.925830838933,1,0.0,0.2890115755126359,1.0,31-40
3029,Glasses,AI,14,30,22,6,65347.53444081936,24792.91,2,0.4166997562028347,0.1563451231884824,0.4268400398683909,21-30
3030,Cheerper,BigData,65,37,32,5,68657.5424664453,10104.5794603149,5,0.5273637841958211,0.9835541526283988,0.0,31-40
3031,Glasses,Search Engine,49,37,34,3,64785.51144412997,24792.91,2,0.0,0.4542655141051954,0.5939934950612289,31-40
3032,Glasses,AI,34,40,37,3,92180.71890246846,18628.469413361767,1,0.1446448668968243,0.741892793113817,0.1135789965239582,31-40
3033,Glasses,AI,53,32,29,3,61713.20485565922,18353.70411475482,4,0.2780392531592918,0.0348108458253413,0.6871984340900132,31-40
3034,Cheerper,BigData,34,45,42,3,87160.43167353034,15771.192801969695,3,0.3175235534524783,0.7604465480126256,0.0,41-50
3035,Glasses,AI,17,35,37,1,96679.09926215353,24792.91,1,0.0,0.3730516574371184,0.9025871567215668,31-40
3036,Glasses,AI,44,40,33,7,63173.30256517307,15397.62281933822,2,0.0374408815657228,0.4916334731565798,0.4710619711773122,31-40
3037,Cheerper,Support,19,43,32,9,47363.46415643106,9236.719449141514,3,0.0,1.0,0.0,41-50
3038,Pear,AI,42,36,36,1,65970.89924382023,18684.529551722728,3,0.2675662928807096,0.0,1.0,31-40
3039,Glasses,Search Engine,80,45,42,3,41509.30533716807,9000.0,5,0.3010718572740978,0.4015060362653372,0.2975878568727507,41-50
3040,Cheerper,Support,30,35,27,8,41645.111891056535,12768.421458821897,3,0.0,0.9611217681345068,0.2876556042230126,31-40
3041,Glasses,AI,1,40,34,6,96183.93867362144,24019.36312814881,1,0.0768779849382215,0.3168511508158501,0.605539790427124,31-40
3042,Cheerper,BigData,1,30,22,8,110948.11221270278,18646.40592323448,2,0.557766472691146,0.8702110006380508,0.0,21-30
3043,Cheerper,BigData,12,35,28,7,73412.215522434,11082.192112903396,3,0.169021651326187,0.7428233543228457,0.0884104626053358,31-40
3044,Glasses,AI,18,30,22,7,85157.12244351706,15871.146641815283,4,0.7325045445863947,0.0134209566050844,0.2543011051653215,21-30
3045,Pear,Design,1,30,25,4,129746.22277873688,20744.981343824187,2,0.9465109008645904,0.0,0.0837661062732284,21-30
3046,Glasses,AI,6,46,43,4,123053.7723355385,14241.097862023482,2,0.2533420667826025,0.1315505259227719,0.6148064181815694,41-50
3047,Cheerper,BigData,7,31,23,9,100703.63944252933,20374.11803537578,2,0.6471506707439649,0.900970546042928,0.0,31-40
3048,Glasses,AI,17,38,32,6,105531.19477278837,16847.01203576198,2,0.6689481801563035,0.3065484096360077,0.0246654905339211,31-40
3049,Cheerper,BigData,1,38,34,5,84443.13863742644,22140.4158187766,1,0.0,0.5219926116196927,0.8382548116917137,31-40
3050,Pear,Sales,1,30,22,4,107498.07789687612,21115.575450785946,2,0.7681238175712517,0.0,0.4308601869840531,21-30
3051,Glasses,Design,23,41,38,3,126617.0077279656,19588.886393665365,2,0.8593014072191991,0.0766767690963809,0.0639525879352755,41-50
3052,Pear,Design,1,33,32,1,110721.66006590793,20744.066952352703,3,0.5152910952805916,0.0,0.8116230722884703,31-40
3053,Cheerper,Search Engine,32,46,42,5,91303.12788499426,21947.24399311965,1,0.0812598882204846,0.6575509631257941,0.2613463856503854,41-50
3054,Glasses,AI,1,37,31,6,153000.0,17746.95050725231,3,1.0,0.0,0.0,31-40
3055,Glasses,Search Engine,70,42,42,1,40000.0,14415.20410432593,4,0.0,0.2499605192506777,1.0,41-50
3056,Cheerper,Support,26,37,32,5,43858.03225030164,16193.26619448128,4,0.0,0.5513802808015071,0.7501395391918974,31-40
3057,Glasses,AI,36,42,34,8,90500.95018740265,20685.665488875904,1,0.1996525287255084,0.8045890465842611,0.0,41-50
3058,Pear,Design,33,33,33,1,102050.35809974822,18290.21183661028,4,0.6202614001144077,0.0,0.7446995148642992,31-40
3059,Cheerper,BigData,19,44,45,1,132956.80922404843,18740.19015250101,3,0.522931051945859,0.5119881466828721,0.0,41-50
3060,Pear,Design,43,33,29,5,69047.48578958085,24792.91,1,0.2153746278664789,0.3085200802934729,0.4765989473247302,31-40
3061,Glasses,Search Engine,1,30,29,1,104760.88494372544,21963.81555557866,3,0.0554475827305402,0.0,1.0,21-30
3062,Glasses,AI,60,40,37,3,66147.43761232514,16781.730175029374,2,0.0721154464619601,0.361482654307121,0.5661434140417807,31-40
3063,Glasses,BigData,30,39,37,2,40000.0,12217.516144722033,3,0.0,0.2920265450687149,1.0,31-40
3064,Glasses,Search Engine,6,38,33,5,87146.12807640474,20110.44017537765,1,0.0,0.5425365828741537,0.5130606867610035,31-40
3065,Cheerper,Search Engine,33,46,40,6,80462.99872613014,20592.98586382021,1,0.0890448286168793,0.6889847161645815,0.2220351866956625,41-50
3066,Pear,Design,46,31,29,2,53911.53993026102,24792.91,2,0.0838524174672207,0.0,1.0,31-40
3067,Glasses,BigData,12,30,27,3,70295.34966116831,24327.852075356222,2,0.0,0.3768196527810557,0.6707152449801237,21-30
3068,Glasses,AI,20,40,37,3,116980.48098717732,15768.611558487004,4,0.833435657349527,0.1835117203121611,0.0,31-40
3069,Pear,Sales,49,31,28,3,62623.20747329814,24792.91,1,0.0607889499074058,0.2884970251606244,0.6506975602962906,31-40
3070,Glasses,AI,47,37,32,5,75269.05169145914,14187.090591821969,3,0.6798175991532525,0.1761889993810582,0.1438744681965713,31-40
3071,Glasses,Search Engine,1,30,22,9,121215.11717131003,21748.42422874351,2,0.562534483919092,0.4983253635335195,0.0,21-30
3072,Glasses,AI,2,36,28,7,70457.87000303926,22433.49512665501,1,0.0,0.2907287830610505,0.9378292167654132,31-40
3073,Cheerper,BigData,13,36,30,6,98741.82006942086,19480.872047621386,2,0.2991064909536322,0.7419248450774889,0.0,31-40
3074,Cheerper,Search Engine,53,41,34,7,82456.30521620695,9000.0,5,0.8775669802077346,0.6154793095687896,0.0,41-50
3075,Cheerper,Search Engine,1,38,30,8,114109.51995926537,22590.230728942148,1,0.4572543373973797,0.5373275759714919,0.0056283177756989,31-40
3076,Glasses,AI,22,39,33,5,80301.0967292318,24674.494168206016,1,0.092372077269206,0.2794540027799588,0.627744201082744,31-40
3077,Glasses,AI,19,30,24,4,77751.62225637301,21133.99979034372,4,0.3990035820010461,0.1159056266023037,0.4848749274479265,21-30
3078,Cheerper,BigData,33,46,39,7,66598.62846405078,12590.82133872173,3,0.1681650270873403,0.2505628131813193,0.5811160636164241,41-50
3079,Glasses,AI,47,44,46,1,93988.94881838551,20048.98498233529,4,0.3341351064478805,0.0,0.8136330956592344,41-50
3080,Glasses,Design,1,41,33,9,133192.23238576375,16962.53881211272,1,0.9102833449238876,0.2964085398954393,0.0,41-50
3081,Cheerper,Support,24,33,29,4,68435.85688603464,14558.06907535265,3,0.0,1.0,0.177916912179028,31-40
3082,Pear,Design,11,30,28,1,94886.1859424526,13906.475006896238,5,0.3298077964980933,0.0,1.0,21-30
3083,Glasses,AI,25,45,39,6,116958.49614592956,23143.487599948123,1,0.6307448032678669,0.3230891870790831,0.0457041822750008,41-50
3084,Glasses,AI,40,39,33,6,76239.88838073138,17813.73919043144,3,0.5545328256194254,0.1712729709912002,0.274307247003475,31-40
3085,Pear,Sales,22,36,30,6,125592.59943961792,20782.746399015432,2,1.0,0.0688362608515072,0.0,31-40
3086,Glasses,AI,62,49,47,3,78409.16728377214,24050.98347611928,1,0.0,0.5759099027989069,0.4743857877652667,41-50
3087,Glasses,Design,1,30,22,5,81882.82263838212,24792.91,1,0.058696593472611,0.0923451606400116,0.8495845406622611,21-30
3088,Glasses,AI,1,30,22,4,108669.29593775306,20918.552344966003,3,0.6556671706752213,0.1137179145417826,0.2304400700767433,21-30
3089,Glasses,AI,55,46,44,2,78484.25440937023,19774.68403369273,2,0.2800946928333293,0.0,0.8667639040040664,41-50
3090,Glasses,Search Engine,51,43,38,5,76635.28496315362,21477.25253532161,2,0.1691269859815535,0.5053463640973472,0.3258743477123062,41-50
3091,Glasses,Search Engine,21,36,31,5,97983.46264377158,15006.967021827186,3,0.4548332387068147,0.4975926512489202,0.0478726767441168,31-40
3092,Cheerper,Search Engine,8,31,24,8,114913.13313752942,19161.893025205885,4,1.0,0.1083511377685892,0.0,31-40
3093,Cheerper,Support,35,31,28,4,59549.642327548994,21128.47615167994,2,0.0,1.0,0.4776427814403799,31-40
3094,Glasses,Search Engine,15,39,31,8,116470.9885363754,19092.20296499045,2,0.7714409164655597,0.7192228967138439,0.0,31-40
3095,Pear,Sales,80,47,46,1,54344.23234198839,24553.657593196756,1,0.0,0.0,1.0,41-50
3096,Glasses,Search Engine,47,34,33,2,81940.10817539711,22697.072064107902,3,0.2538751880084628,0.6581386924195598,0.0881408238518333,31-40
3097,Glasses,AI,22,32,23,9,66226.99506490355,24792.91,1,0.1391313487846144,0.7527458751885261,0.1081422236641486,31-40
3098,Cheerper,Search Engine,10,38,33,5,114386.52335254064,21147.866504999038,3,0.4924531465782638,0.5327123652939281,0.0,31-40
3099,Cheerper,Search Engine,36,46,42,4,92890.31527032387,24792.91,1,0.2690574237156493,0.4751377793081901,0.2562563818879008,41-50
3100,Cheerper,Support,2,46,39,7,95887.08015221452,17637.76994765513,3,0.0501802387822215,0.91343591072712,0.0362261701365108,41-50
3101,Pear,Sales,14,35,31,5,99627.2577439378,11419.463981795489,2,0.7720292613784251,0.0,0.5864980089165381,31-40
3102,Glasses,Search Engine,68,39,32,7,54143.81585274838,9000.0,5,0.5093319344506585,0.3503239143725055,0.1404147660905881,31-40
3103,Glasses,AI,80,49,48,1,50721.05359267943,22325.124640383357,1,0.0,0.2150515416740326,1.0,41-50
3104,Pear,AI,20,32,31,1,71552.24886067849,21808.420477027525,3,0.2222687166032188,0.0,0.917232605552872,31-40
3105,Pear,Design,75,49,47,4,89397.87363671856,13525.373901393614,4,0.739884572509816,0.0579786937497621,0.2025711726182815,41-50
3106,Glasses,BigData,80,46,46,1,40000.0,19079.76529768365,2,0.0,0.7321150385820565,0.9129221044317376,41-50
3107,Pear,Sales,34,43,38,6,81416.67900529716,19657.677460393592,1,0.335085166956285,0.1320707138562775,0.5330043171746374,41-50
3108,Glasses,AI,23,43,43,1,125612.36444344016,15479.06378910044,3,0.473448192788384,0.4231403619438161,0.1036170462395388,41-50
3109,Pear,Design,1,30,25,4,85204.82614094783,24792.91,1,0.0,0.0,1.0,21-30
3110,Glasses,BigData,32,35,28,8,56205.636494681385,14444.092545574353,3,0.2844989992952444,0.5019610054759117,0.2133293072992441,31-40
3111,Glasses,BigData,35,30,23,5,47464.92300510862,15569.431612871796,3,0.0044080220027188,0.3260800616751723,0.6693842422667289,21-30
3112,Glasses,Search Engine,46,37,39,1,80989.0927016128,22259.85609979796,2,0.0,0.3396643029526592,0.7985848803850744,31-40
3113,Cheerper,Support,5,30,22,9,77679.01047847883,17079.584870008228,4,0.485458765269176,0.9373409995371402,0.0,21-30
3114,Pear,Design,56,45,43,3,71593.97082942804,23471.941169666658,1,0.0757999564509143,0.2262412654558592,0.6976258566631617,41-50
3115,Glasses,AI,27,33,30,2,79547.64698025638,23431.920895443534,3,0.3503935945355876,0.1356466653253583,0.514411091953901,31-40
3116,Cheerper,Support,52,37,31,6,52825.776850347145,19317.06596494588,2,0.0,1.0,0.0,31-40
3117,Glasses,Sales,1,48,39,9,137705.53799853384,11148.718695657864,3,1.0,0.0,0.0,41-50
3118,Glasses,Search Engine,50,30,22,4,78928.37491015554,22773.948491537143,4,0.7469601908439613,0.6598768662850971,0.0,21-30
3119,Cheerper,Support,65,31,22,9,40000.0,12540.5356161794,4,0.0,1.0,0.0,31-40
3120,Cheerper,BigData,30,41,38,3,99431.65868972776,20423.879765341364,3,0.346982226235486,0.830572224570287,0.0,41-50
3121,Glasses,AI,7,32,22,9,63626.01138677103,24214.59275080428,1,0.0,0.3461347050190372,0.668501975987686,31-40
3122,Pear,Design,14,37,37,1,145240.8568060248,20551.168538963146,4,1.0,0.0,0.0,31-40
3123,Cheerper,Search Engine,80,38,35,3,44345.721956146976,11050.480679804186,5,0.2367287900056731,0.5530285223920334,0.2099967826178714,31-40
3124,Glasses,Search Engine,7,36,33,3,73039.17990403401,24792.91,1,0.0,0.1484409582849045,1.0,31-40
3125,Cheerper,Support,58,42,42,1,44729.66022750565,9223.941774492096,5,0.0,0.4664152059293772,0.7105451793598816,41-50
3126,Cheerper,BigData,26,41,35,6,64507.22265177062,14637.997929033188,3,0.0,0.9498922561083208,0.1301220492741947,41-50
3127,Glasses,Search Engine,30,38,32,6,88966.48451552795,20338.97888728311,3,0.4601092984108516,0.6749624986518254,0.0,31-40
3128,Cheerper,Search Engine,4,39,32,7,109430.54227491634,20715.477172260336,2,0.3414317527797119,0.5917429561521551,0.066629539172041,31-40
3129,Glasses,Sales,28,37,35,2,149571.07107069995,12352.276843942149,5,1.0,0.0,0.0,31-40
3130,Pear,AI,30,30,22,4,70466.70094034106,19217.53107627296,3,0.4506307204431621,0.1026401032831305,0.4467043389296672,21-30
3131,Glasses,AI,28,36,34,2,87250.16758299914,18716.55839915926,3,0.1577193378277176,0.1570763325316553,0.68470363678688,31-40
3132,Glasses,AI,39,36,26,9,40962.577311339446,19553.30295330297,1,0.0,0.6368129839159066,0.4218835751931493,31-40
3133,Glasses,AI,9,30,23,4,106279.61586889916,24792.91,1,0.3636518355560879,0.3035312748273721,0.3322409775531375,21-30
3134,Pear,Sales,1,41,45,1,153000.0,18155.861880323548,3,1.0,0.0,1.0,41-50
3135,Cheerper,Support,55,32,30,2,40000.0,13660.37352666636,5,0.0,1.0,0.1598143976504568,31-40
3136,Glasses,Search Engine,63,35,34,1,40000.0,23189.440648102707,1,0.0,0.2951475560683142,1.0,31-40
3137,Glasses,Search Engine,71,42,38,5,49788.20006825092,16197.489080758627,3,0.0,0.8327456076371379,0.2021354115128027,41-50
3138,Glasses,BigData,66,36,38,1,50847.56760154254,24792.91,1,0.0,0.9181298987128004,0.593436771401237,31-40
3139,Pear,Design,28,49,47,5,87372.39116590566,22774.18216800313,1,0.0,0.2957746190797967,0.7661349376874959,41-50
3140,Glasses,AI,62,40,34,5,67481.99941922231,17671.48829449424,3,0.4895863193024734,0.4181156154460979,0.0918075019146812,31-40
3141,Glasses,AI,1,39,36,4,153000.0,14645.3572680734,4,1.0,0.0,0.0,31-40
3142,Glasses,Design,35,44,40,4,143504.5722687636,9852.093217846596,5,1.0,0.0,0.0,41-50
3143,Pear,Design,32,37,33,3,103393.2672238253,16205.316710586809,2,0.7208058352698157,0.0239007501544307,0.2550694525816641,31-40
3144,Glasses,AI,26,30,22,5,94948.28721716032,22301.27781979109,3,0.7698869055874833,0.213915607684965,0.0159684358972481,21-30
3145,Glasses,AI,32,39,27,9,40000.0,13648.893026387172,1,0.2899157334640095,0.3160762352718495,0.3937857956877447,31-40
3146,Glasses,Design,16,32,25,8,105683.25517399836,21090.95545055038,1,0.7499492487277213,0.1748969763041058,0.075439395881622,31-40
3147,Pear,Design,1,35,31,4,135649.8956120121,21700.7919487681,2,0.9880880230096184,0.1540857874984547,0.0,31-40
3148,Pear,Design,37,30,22,4,74610.75839278803,21674.03447841212,2,0.4991784708087324,0.3296851488693198,0.1707486195198937,21-30
3149,Glasses,AI,33,38,34,4,103436.44272220446,14723.734357600595,3,0.6956560853805742,0.0,0.3608853530664345,31-40
3150,Glasses,Search Engine,44,42,36,5,68541.15552508095,20249.29617941313,1,0.0298593653307149,0.8080724213300561,0.1622148789901539,41-50
3151,Cheerper,Search Engine,64,30,22,9,40000.0,15013.835936476082,4,0.7831093399645985,0.6381192746597179,0.0,21-30
3152,Cheerper,Search Engine,7,48,47,2,122082.10360110315,15553.938546086883,2,0.2856113880401911,0.1886097573508356,0.5257331684251936,41-50
3153,Glasses,AI,11,44,40,4,123324.70619975138,16179.932249684702,3,0.7367201997862496,0.0606910446209383,0.2030938986791443,41-50
3154,Pear,Design,54,46,44,2,101654.2558631352,22287.9219512323,2,0.5853623345503082,0.0293724016384416,0.3857293340178441,41-50
3155,Glasses,Search Engine,17,30,22,5,74634.7771779919,20987.257759438085,3,0.2242177421818243,0.3994450867191213,0.3767798561402357,21-30
3156,Glasses,AI,68,31,25,6,51346.96803523223,18594.05363172307,2,0.0643070389315174,0.5586988636464424,0.3773174683177903,31-40
3157,Pear,Design,3,41,37,4,100612.32125243692,23118.032878903046,1,0.0660802604574744,0.0,1.0,41-50
3158,Glasses,Search Engine,17,32,24,8,58775.79420600807,24792.91,1,0.0,0.4024498743749078,1.0,31-40
3159,Pear,Sales,23,30,22,5,97112.47443496276,19674.741605498104,2,0.8026225355513659,0.0,0.3737222763363938,21-30
3160,Pear,Sales,46,44,45,1,123114.13390479554,9000.0,4,1.0,0.0,0.6320065661000503,41-50
3161,Glasses,AI,13,48,43,6,126483.42082934322,18108.240015817093,2,0.7064385089377737,0.5542267304723372,0.0,41-50
3162,Glasses,Search Engine,1,30,22,8,77714.13554502472,20888.213005019825,2,0.0413035527375707,0.3470772896727961,0.6115621057699268,21-30
3163,Pear,Design,25,30,22,9,84060.0925412219,19096.124863326026,2,0.851031002126698,0.158377529157892,0.0,21-30
3164,Cheerper,Support,22,35,27,8,62522.51046649042,17461.973074960297,3,0.0029186878745918,0.5354022044480251,0.4611166352448103,31-40
3165,Pear,Sales,31,49,48,1,95357.57677994654,20334.893811985545,1,0.0,0.0,1.0,41-50
3166,Glasses,BigData,35,30,22,4,40000.0,22713.489842098992,3,0.0,0.6076198308002306,0.7322962610248147,21-30
3167,Pear,Sales,40,49,48,1,113846.25380965172,11005.919985542763,3,0.6245431132980568,0.0,0.918073621320706,41-50
3168,Glasses,AI,41,46,44,2,82756.30914263228,14890.080083775549,3,0.0975871602877936,0.2694629047635137,0.633588493783823,41-50
3169,Glasses,Search Engine,56,34,34,1,71392.69971269838,13339.781415395964,4,0.3142475248340522,0.1276875941662033,0.5581702304515372,31-40
3170,Cheerper,BigData,4,43,33,9,109575.50139910936,12943.246091297628,3,0.6388560681612487,0.9486008311854236,0.0,41-50
3171,Glasses,AI,27,34,30,4,102155.14021231068,14694.89216070992,3,0.4348312601871896,0.6161445828577112,0.0,31-40
3172,Glasses,Search Engine,26,41,33,8,71716.04109810972,14088.49097770682,3,0.2952489391544933,0.3060795128137752,0.39881184309946,41-50
3173,Glasses,Search Engine,25,43,39,4,104751.77684815969,23580.018876188533,1,0.1126358496361584,0.5295109780630611,0.3580016369398435,41-50
3174,Cheerper,Search Engine,25,46,43,3,80794.9316686039,14881.782575640897,2,0.0,0.1978708979773598,0.9341814332004064,41-50
3175,Cheerper,Design,1,40,31,9,151214.26271945186,24792.91,1,0.7600523533637473,0.7304827788050425,0.0,31-40
3176,Glasses,BigData,28,30,26,4,71666.03693554646,18418.794111431373,4,0.3597198506143033,0.1425480727041861,0.4979820017127838,21-30
3177,Pear,Sales,21,37,34,3,107435.33258477449,22880.270839538425,1,0.5726226062953687,0.0,0.4567393805008636,31-40
3178,Pear,Design,1,38,35,3,99328.45663139442,24792.91,1,0.0976498808099012,0.0,1.0,31-40
3179,Cheerper,Support,39,49,48,1,80076.20174699668,19579.40823800351,3,0.0,0.3918324389184547,1.0,41-50
3180,Cheerper,Support,36,32,25,6,40000.0,10540.600034629497,4,0.0,0.5495349895788251,0.5408296554884179,31-40
3181,Cheerper,Support,18,46,41,5,78511.67959156902,16773.824503252476,3,0.0,0.9907976572432284,0.0852236238103227,41-50
3182,Cheerper,Support,20,47,39,8,84058.68082088217,18325.130142141432,1,0.0,1.0,0.0,41-50
3183,Pear,Design,1,32,25,7,92682.0159320856,22090.48893322736,2,0.4398905301053348,0.0,0.9374145022715508,31-40
3184,Glasses,Search Engine,1,35,28,7,119001.38318400996,21799.83256956744,1,0.639917295476659,0.4379353210383374,0.0,31-40
3185,Pear,Sales,35,42,38,4,108040.0622070407,12936.987673597188,3,0.8461011299499721,0.0,0.3021745402497428,41-50
3186,Glasses,Design,4,30,26,5,140683.32895206986,16303.07574579651,3,1.0,0.0,0.0,21-30
3187,Glasses,AI,32,30,25,5,95485.689536452,21294.54094891505,3,0.7046877351262986,0.0934456947918193,0.2016539185966766,21-30
3188,Glasses,AI,5,37,32,6,115858.45036794728,13590.897420803249,3,0.751202756885351,0.2810627590509805,0.0,31-40
3189,Glasses,Search Engine,1,30,22,6,101157.32857672422,17550.874672809983,4,0.3400287921750126,0.2416319334736199,0.4185516785872355,21-30
3190,Glasses,AI,16,41,35,6,75330.83605084161,21057.34911350604,1,0.0,0.1828341789229025,0.8639064015798334,41-50
3191,Glasses,Search Engine,21,36,31,5,74257.59427396179,16778.599213173286,2,0.0,0.7325852100581188,0.4008629596762145,31-40
3192,Cheerper,Support,39,49,46,3,110121.2576912232,17950.597412830684,3,0.284987370446487,0.970700051616784,0.0,41-50
3193,Pear,Design,52,34,30,4,59843.06841016724,14488.144319683928,3,0.3647188507349989,0.0,0.8641763760761179,31-40
3194,Cheerper,BigData,1,43,42,1,141183.18457917185,24792.91,2,0.4783526879489963,0.3505931702327086,0.1706551965417002,41-50
3195,Pear,Design,34,38,36,3,105230.05488655229,15727.962843132416,3,0.7992040923760076,0.0,0.5113977786108279,31-40
3196,Glasses,Search Engine,5,45,40,4,92084.43019531156,20868.094596368384,1,0.0,0.5042683358996813,0.5445729160379986,41-50
